WMO_ID,n_casts,total_distance_km,straight_line_distance_km,avg_distance_per_cast_km,max_distance_per_cast_km,min_distance_per_cast_km,std_distance_per_cast_km,start_lat,start_lon,end_lat,end_lon,source
6900889.0,262,4716.725400959041,308.9792111206974,18.07174483126069,54.39900914648213,1.368713352979492,9.26031029740324,10.981800079345703,-23.03019905090332,9.760600090026855,-25.567699432373047,PFL1
6900890.0,259,4980.1725379771215,535.5512638233645,19.30299433324466,159.13402430039116,0.8614158339202447,14.487131411616767,15.971500396728516,-17.616600036621094,11.767000198364258,-20.037099838256836,PFL1
6900891.0,30,366.14661029203523,20.539524603834195,12.625745182483973,116.21138606560041,2.8811929844052493,20.710287587533134,-13.343199729919434,-78.71540069580078,-13.229369163513184,-78.86487579345703,PFL1
6901021.0,193,8516.630331022163,355.0478973424889,44.357449640740434,132.1568100884067,4.141457333092802,26.148445592091793,41.354000091552734,-13.805000305175781,38.25299835205078,-14.795999526977539,PFL1
6901152.0,139,2605.784185770912,294.95964428205286,18.882494099789216,242.7363746928256,0.13597234587841708,22.898408931106186,30.368825912475586,-23.157020568847656,30.32735252380371,-26.23057746887207,PFL1
6901174.0,241,3162.9429202940555,270.19239510219734,13.178928834558565,186.1400671282193,0.22375601947158472,14.68476434415522,14.2211332321167,-27.908687591552734,14.153510093688965,-30.414072036743164,PFL1
6901175.0,307,3863.2387579532565,187.4415747915117,12.624963261285153,35.97968808978373,0.5797488590708786,6.724761032286633,10.763161659240723,-27.19335174560547,9.079984664916992,-27.099706649780273,PFL1
6901180.0,431,9664.20342256347,810.6834532876762,22.474891680380164,235.0951940391875,0.07751227991674922,31.498114212887554,53.96824645996094,-40.15749740600586,53.8287467956543,-27.77052879333496,PFL1
6901181.0,490,10002.325812785839,827.1987991111857,20.454654013876972,1151.1558909232083,0.02937735307372455,54.58160124361187,49.094539642333984,-27.74625587463379,43.32305145263672,-20.949344635009766,PFL1
6901182.0,287,12151.176293920798,961.0755104811875,42.48663039832447,139.18815238838258,0.6543616409066619,30.238846154850435,24.499217987060547,-60.351112365722656,20.056196212768555,-68.36685180664062,PFL1
6901183.0,369,7291.256140869105,504.6732910623486,19.813196034970396,81.93992423283079,0.17727677406632003,15.535695617277963,24.499256134033203,-64.01676940917969,27.897737503051758,-60.66316223144531,PFL1
6901458.0,166,6522.746604130918,1478.2312629290932,39.531797600793446,251.09434532467353,1.944213795673297,30.68724180879727,-12.045999526977539,-78.99299621582031,-12.616000175476074,-92.58999633789062,PFL1
6901459.0,116,4405.0710622433535,1721.8599880605339,38.304965758637856,86.8192289641294,1.2764786160089328,19.254839913377616,-7.823143005371094,-81.6672134399414,-4.710999965667725,-96.93000030517578,PFL1
